   40.0000000000  -35.0000000000    7.5000000000
  -10.0000000000  -35.0000000000    7.5000000000
  -10.0000000000  115.0000000000    7.5000000000
   40.0000000000  115.0000000000    7.5000000000

   40.0000000000  -35.0000000000    7.5000000000
   90.0000000000  -35.0000000000    7.5000000000
   90.0000000000  115.0000000000    7.5000000000
   40.0000000000  115.0000000000    7.5000000000

   40.0000000000  -35.0000000000    7.5000000000
   90.0000000000  -35.0000000000    7.5000000000
   90.0000000000  115.0000000000    7.5000000000
   40.0000000000  115.0000000000    7.5000000000

   40.0000000000  -35.0000000000    7.5000000000
  -10.0000000000  -35.0000000000    7.5000000000
  -10.0000000000  115.0000000000    7.5000000000
   40.0000000000  115.0000000000    7.5000000000

   40.0000000000  -35.0000000000    7.5000000000
  -10.0000000000  -35.0000000000    7.5000000000
  -10.0000000000  115.0000000000    7.5000000000
   40.0000000000  115.0000000000    7.5000000000

