   64.8421767845   98.0272140140   37.5000000000
   60.0000000000  120.0000000000   75.0000000000
   60.0000000000  120.0000000000   75.0000000000
   55.1578232155  141.9727859860   37.5000000000

   64.8421767845   98.0272140140   37.5000000000
   60.0000000000  120.0000000000   75.0000000000
   60.0000000000  120.0000000000   75.0000000000
   55.1578232155  141.9727859860   37.5000000000

   64.8421767845   98.0272140140   37.5000000000
   74.6078594450  100.1792925849    0.0000000000
   64.9235058759  144.1248645569    0.0000000000
   55.1578232155  141.9727859860   37.5000000000

   64.8421767845   98.0272140140   37.5000000000
   55.0764941241   95.8751354431    0.0000000000
   45.3921405550  139.8207074151    0.0000000000
   55.1578232155  141.9727859860   37.5000000000

   64.8421767845   98.0272140140   37.5000000000
   60.0000000000  120.0000000000   75.0000000000
   60.0000000000  120.0000000000   75.0000000000
   55.1578232155  141.9727859860   37.5000000000

